Temperature - (Celsius);Year;Statistics;Country;ISO3
0.73031;2011;Nov;Sweden;SWE
-3.5777;2011;Dec;Sweden;SWE
-8.3688;2012;Jan;Sweden;SWE
-9.0229;2012;Feb;Sweden;SWE
-0.8492;2012;Mar;Sweden;SWE
0.24438;2012;Apr;Sweden;SWE
6.76503;2012;May;Sweden;SWE
10.4387;2012;Jun;Sweden;SWE
13.5902;2012;Jul;Sweden;SWE
12.3989;2012;Aug;Sweden;SWE
7.94312;2012;Sep;Sweden;SWE
1.87115;2012;Oct;Sweden;SWE
-1.2795;2012;Nov;Sweden;SWE
-10.827;2012;Dec;Sweden;SWE
-9.2304;2013;Jan;Sweden;SWE
-7.4992;2013;Feb;Sweden;SWE
-7.9322;2013;Mar;Sweden;SWE
0.40987;2013;Apr;Sweden;SWE
9.62597;2013;May;Sweden;SWE
13.0305;2013;Jun;Sweden;SWE
14.2996;2013;Jul;Sweden;SWE
13.347;2013;Aug;Sweden;SWE
9.27898;2013;Sep;Sweden;SWE
3.5041;2013;Oct;Sweden;SWE
-1.9118;2013;Nov;Sweden;SWE
-3.4826;2013;Dec;Sweden;SWE
-9.6447;2014;Jan;Sweden;SWE
-2.9749;2014;Feb;Sweden;SWE
-1.0938;2014;Mar;Sweden;SWE
2.42752;2014;Apr;Sweden;SWE
7.10368;2014;May;Sweden;SWE
11.5333;2014;Jun;Sweden;SWE
17.0625;2014;Jul;Sweden;SWE
13.6754;2014;Aug;Sweden;SWE
9.34882;2014;Sep;Sweden;SWE
3.9999;2014;Oct;Sweden;SWE
-1.6477;2014;Nov;Sweden;SWE
-5.723;2014;Dec;Sweden;SWE
-7.6262;2015;Jan;Sweden;SWE
-5.5862;2015;Feb;Sweden;SWE
-1.0382;2015;Mar;Sweden;SWE
2.07592;2015;Apr;Sweden;SWE
6.10043;2015;May;Sweden;SWE
10.1219;2015;Jun;Sweden;SWE
12.7134;2015;Jul;Sweden;SWE
14.012;2015;Aug;Sweden;SWE
9.69008;2015;Sep;Sweden;SWE
3.52621;2015;Oct;Sweden;SWE
-0.6702;2015;Nov;Sweden;SWE
-3.3635;2015;Dec;Sweden;SWE
-11.617;2016;Jan;Sweden;SWE
-5.5792;2016;Feb;Sweden;SWE
-2.1491;2016;Mar;Sweden;SWE
1.70761;2016;Apr;Sweden;SWE
8.61873;2016;May;Sweden;SWE
12.1433;2016;Jun;Sweden;SWE
14.6804;2016;Jul;Sweden;SWE
12.2126;2016;Aug;Sweden;SWE
10.3422;2016;Sep;Sweden;SWE
2.80106;2016;Oct;Sweden;SWE
-3.7868;2016;Nov;Sweden;SWE
-4.1554;2016;Dec;Sweden;SWE
-4.1447;1901;Jan;Switzerland;CHE
-7.1036;1901;Feb;Switzerland;CHE
-0.8402;1901;Mar;Switzerland;CHE
4.90588;1901;Apr;Switzerland;CHE
8.95853;1901;May;Switzerland;CHE
13.0413;1901;Jun;Switzerland;CHE
14.1434;1901;Jul;Switzerland;CHE
13.1439;1901;Aug;Switzerland;CHE
10.967;1901;Sep;Switzerland;CHE
5.98795;1901;Oct;Switzerland;CHE
-0.4381;1901;Nov;Switzerland;CHE
-1.545;1901;Dec;Switzerland;CHE
-1.6411;1902;Jan;Switzerland;CHE
-2.3236;1902;Feb;Switzerland;CHE
1.24109;1902;Mar;Switzerland;CHE
6.51264;1902;Apr;Switzerland;CHE
5.05598;1902;May;Switzerland;CHE
11.0745;1902;Jun;Switzerland;CHE
14.3495;1902;Jul;Switzerland;CHE
13.0301;1902;Aug;Switzerland;CHE
10.3354;1902;Sep;Switzerland;CHE
5.29724;1902;Oct;Switzerland;CHE
0.30072;1902;Nov;Switzerland;CHE
-2.4672;1902;Dec;Switzerland;CHE
-3.0289;1903;Jan;Switzerland;CHE
-0.3194;1903;Feb;Switzerland;CHE
2.27445;1903;Mar;Switzerland;CHE
1.53121;1903;Apr;Switzerland;CHE
8.44123;1903;May;Switzerland;CHE
10.7393;1903;Jun;Switzerland;CHE
12.8071;1903;Jul;Switzerland;CHE
13.3996;1903;Aug;Switzerland;CHE
10.7885;1903;Sep;Switzerland;CHE
7.02839;1903;Oct;Switzerland;CHE
1.5944;1903;Nov;Switzerland;CHE
-2.5371;1903;Dec;Switzerland;CHE
-3.1965;1904;Jan;Switzerland;CHE
-1.3057;1904;Feb;Switzerland;CHE
0.77194;1904;Mar;Switzerland;CHE
6.07373;1904;Apr;Switzerland;CHE
9.89592;1904;May;Switzerland;CHE
13.0374;1904;Jun;Switzerland;CHE
16.3155;1904;Jul;Switzerland;CHE
14.5169;1904;Aug;Switzerland;CHE
8.90536;1904;Sep;Switzerland;CHE
6.16539;1904;Oct;Switzerland;CHE
0.28052;1904;Nov;Switzerland;CHE
-1.1888;1904;Dec;Switzerland;CHE
-5.0812;1905;Jan;Switzerland;CHE
-2.4496;1905;Feb;Switzerland;CHE
1.69433;1905;Mar;Switzerland;CHE
4.3927;1905;Apr;Switzerland;CHE
7.20748;1905;May;Switzerland;CHE
12.6292;1905;Jun;Switzerland;CHE
16.2151;1905;Jul;Switzerland;CHE
13.4686;1905;Aug;Switzerland;CHE
10.9797;1905;Sep;Switzerland;CHE
2.74644;1905;Oct;Switzerland;CHE
0.876;1905;Nov;Switzerland;CHE
-1.7113;1905;Dec;Switzerland;CHE
-2.5776;1906;Jan;Switzerland;CHE
-3.2393;1906;Feb;Switzerland;CHE
-0.0338;1906;Mar;Switzerland;CHE
3.9945;1906;Apr;Switzerland;CHE
8.69399;1906;May;Switzerland;CHE
11.6084;1906;Jun;Switzerland;CHE
14.0668;1906;Jul;Switzerland;CHE
14.462;1906;Aug;Switzerland;CHE
9.94231;1906;Sep;Switzerland;CHE
7.93445;1906;Oct;Switzerland;CHE
2.58209;1906;Nov;Switzerland;CHE
-4.0271;1906;Dec;Switzerland;CHE
-4.0738;1907;Jan;Switzerland;CHE
-4.5551;1907;Feb;Switzerland;CHE
-0.4081;1907;Mar;Switzerland;CHE
2.94569;1907;Apr;Switzerland;CHE
9.2182;1907;May;Switzerland;CHE
11.8869;1907;Jun;Switzerland;CHE
12.1215;1907;Jul;Switzerland;CHE
14.1145;1907;Aug;Switzerland;CHE
11.3244;1907;Sep;Switzerland;CHE
7.48684;1907;Oct;Switzerland;CHE
2.24983;1907;Nov;Switzerland;CHE
-0.109;1907;Dec;Switzerland;CHE
-4.3301;1908;Jan;Switzerland;CHE
-1.9844;1908;Feb;Switzerland;CHE
-0.5194;1908;Mar;Switzerland;CHE
2.29673;1908;Apr;Switzerland;CHE
10.3142;1908;May;Switzerland;CHE
13.7033;1908;Jun;Switzerland;CHE
13.489;1908;Jul;Switzerland;CHE
12.1514;1908;Aug;Switzerland;CHE
9.5885;1908;Sep;Switzerland;CHE
6.32965;1908;Oct;Switzerland;CHE
0.03448;1908;Nov;Switzerland;CHE
-2.0608;1908;Dec;Switzerland;CHE
-4.6655;1909;Jan;Switzerland;CHE
-4.8786;1909;Feb;Switzerland;CHE
-1.2228;1909;Mar;Switzerland;CHE
5.90009;1909;Apr;Switzerland;CHE
8.23576;1909;May;Switzerland;CHE
10.4083;1909;Jun;Switzerland;CHE
11.8881;1909;Jul;Switzerland;CHE
13.2412;1909;Aug;Switzerland;CHE
9.7526;1909;Sep;Switzerland;CHE
7.3833;1909;Oct;Switzerland;CHE
-0.0957;1909;Nov;Switzerland;CHE
-0.1286;1909;Dec;Switzerland;CHE
-1.9635;1910;Jan;Switzerland;CHE
-0.9827;1910;Feb;Switzerland;CHE
1.14542;1910;Mar;Switzerland;CHE
3.77425;1910;Apr;Switzerland;CHE
7.33627;1910;May;Switzerland;CHE
12.315;1910;Jun;Switzerland;CHE
11.9676;1910;Jul;Switzerland;CHE
12.8111;1910;Aug;Switzerland;CHE
8.73871;1910;Sep;Switzerland;CHE
6.98468;1910;Oct;Switzerland;CHE
0.30261;1910;Nov;Switzerland;CHE
0.57954;1910;Dec;Switzerland;CHE
-5.0085;1911;Jan;Switzerland;CHE
-2.0998;1911;Feb;Switzerland;CHE
1.032;1911;Mar;Switzerland;CHE
3.8987;1911;Apr;Switzerland;CHE
8.83587;1911;May;Switzerland;CHE
11.4181;1911;Jun;Switzerland;CHE
16.4086;1911;Jul;Switzerland;CHE
16.3793;1911;Aug;Switzerland;CHE
12.3916;1911;Sep;Switzerland;CHE
6.29843;1911;Oct;Switzerland;CHE
2.96704;1911;Nov;Switzerland;CHE
0.47987;1911;Dec;Switzerland;CHE
-1.7019;1912;Jan;Switzerland;CHE
0.88533;1912;Feb;Switzerland;CHE
3.17879;1912;Mar;Switzerland;CHE
3.52601;1912;Apr;Switzerland;CHE
9.44671;1912;May;Switzerland;CHE
12.0112;1912;Jun;Switzerland;CHE
13.2373;1912;Jul;Switzerland;CHE
10.6688;1912;Aug;Switzerland;CHE
7.32631;1912;Sep;Switzerland;CHE
4.65236;1912;Oct;Switzerland;CHE
-0.9864;1912;Nov;Switzerland;CHE
-0.7794;1912;Dec;Switzerland;CHE
-1.7427;1913;Jan;Switzerland;CHE
-2.2733;1913;Feb;Switzerland;CHE
2.65145;1913;Mar;Switzerland;CHE
4.17682;1913;Apr;Switzerland;CHE
8.45887;1913;May;Switzerland;CHE
11.8499;1913;Jun;Switzerland;CHE
11.0736;1913;Jul;Switzerland;CHE
12.3599;1913;Aug;Switzerland;CHE
9.85842;1913;Sep;Switzerland;CHE
7.33484;1913;Oct;Switzerland;CHE
3.82412;1913;Nov;Switzerland;CHE
-1.3674;1913;Dec;Switzerland;CHE
-5.8656;1914;Jan;Switzerland;CHE
-0.1687;1914;Feb;Switzerland;CHE
1.78378;1914;Mar;Switzerland;CHE
6.54096;1914;Apr;Switzerland;CHE
7.17605;1914;May;Switzerland;CHE
10.7881;1914;Jun;Switzerland;CHE
12.4651;1914;Jul;Switzerland;CHE
13.4695;1914;Aug;Switzerland;CHE
9.99254;1914;Sep;Switzerland;CHE
5.44458;1914;Oct;Switzerland;CHE
0.78489;1914;Nov;Switzerland;CHE
0.34668;1914;Dec;Switzerland;CHE
-2.8165;1915;Jan;Switzerland;CHE
-2.4335;1915;Feb;Switzerland;CHE
-0.1225;1915;Mar;Switzerland;CHE
3.59643;1915;Apr;Switzerland;CHE
10.6634;1915;May;Switzerland;CHE
13.679;1915;Jun;Switzerland;CHE
13.1564;1915;Jul;Switzerland;CHE
12.3449;1915;Aug;Switzerland;CHE
8.88211;1915;Sep;Switzerland;CHE
4.05162;1915;Oct;Switzerland;CHE
-0.8098;1915;Nov;Switzerland;CHE
1.95566;1915;Dec;Switzerland;CHE
-0.1119;1916;Jan;Switzerland;CHE
-1.1495;1916;Feb;Switzerland;CHE
1.21545;1916;Mar;Switzerland;CHE
4.77248;1916;Apr;Switzerland;CHE
9.54668;1916;May;Switzerland;CHE
9.87074;1916;Jun;Switzerland;CHE
12.9038;1916;Jul;Switzerland;CHE
13.0668;1916;Aug;Switzerland;CHE
8.61277;1916;Sep;Switzerland;CHE
5.97828;1916;Oct;Switzerland;CHE
1.85151;1916;Nov;Switzerland;CHE
-0.5212;1916;Dec;Switzerland;CHE
-4.507;1917;Jan;Switzerland;CHE
-4.7584;1917;Feb;Switzerland;CHE
-1.4386;1917;Mar;Switzerland;CHE
1.50975;1917;Apr;Switzerland;CHE
11.1877;1917;May;Switzerland;CHE
14.1004;1917;Jun;Switzerland;CHE
13.6585;1917;Jul;Switzerland;CHE
12.8164;1917;Aug;Switzerland;CHE
12.5399;1917;Sep;Switzerland;CHE
4.37997;1917;Oct;Switzerland;CHE
1.19474;1917;Nov;Switzerland;CHE
-4.8667;1917;Dec;Switzerland;CHE
-2.4369;1918;Jan;Switzerland;CHE
-1.3581;1918;Feb;Switzerland;CHE
1.01973;1918;Mar;Switzerland;CHE
4.40538;1918;Apr;Switzerland;CHE
10.0243;1918;May;Switzerland;CHE
9.83972;1918;Jun;Switzerland;CHE
13.6803;1918;Jul;Switzerland;CHE
13.2396;1918;Aug;Switzerland;CHE
11.1999;1918;Sep;Switzerland;CHE
4.59261;1918;Oct;Switzerland;CHE
1.05889;1918;Nov;Switzerland;CHE
0.52392;1918;Dec;Switzerland;CHE
-1.9085;1919;Jan;Switzerland;CHE
-2.7393;1919;Feb;Switzerland;CHE
0.79056;1919;Mar;Switzerland;CHE
2.19609;1919;Apr;Switzerland;CHE
8.40818;1919;May;Switzerland;CHE
12.6449;1919;Jun;Switzerland;CHE
11.048;1919;Jul;Switzerland;CHE
15.0369;1919;Aug;Switzerland;CHE
12.4894;1919;Sep;Switzerland;CHE
3.11955;1919;Oct;Switzerland;CHE
-0.703;1919;Nov;Switzerland;CHE
-0.9906;1919;Dec;Switzerland;CHE
0.17138;1920;Jan;Switzerland;CHE
0.17205;1920;Feb;Switzerland;CHE
3.1289;1920;Mar;Switzerland;CHE
5.18344;1920;Apr;Switzerland;CHE
11.5169;1920;May;Switzerland;CHE
11.7462;1920;Jun;Switzerland;CHE
13.7255;1920;Jul;Switzerland;CHE
11.9616;1920;Aug;Switzerland;CHE
10.6619;1920;Sep;Switzerland;CHE
6.03674;1920;Oct;Switzerland;CHE
0.26679;1920;Nov;Switzerland;CHE
-1.1931;1920;Dec;Switzerland;CHE
0.74435;1921;Jan;Switzerland;CHE
-1.6597;1921;Feb;Switzerland;CHE
2.37494;1921;Mar;Switzerland;CHE
3.616;1921;Apr;Switzerland;CHE
10.0306;1921;May;Switzerland;CHE
12.3463;1921;Jun;Switzerland;CHE
16.1672;1921;Jul;Switzerland;CHE
13.7847;1921;Aug;Switzerland;CHE
11.9028;1921;Sep;Switzerland;CHE
8.80705;1921;Oct;Switzerland;CHE
-0.8434;1921;Nov;Switzerland;CHE
-1.3908;1921;Dec;Switzerland;CHE
-3.6536;1922;Jan;Switzerland;CHE
-2.4774;1922;Feb;Switzerland;CHE
1.76081;1922;Mar;Switzerland;CHE
2.92867;1922;Apr;Switzerland;CHE
10.7882;1922;May;Switzerland;CHE
12.6028;1922;Jun;Switzerland;CHE
12.6191;1922;Jul;Switzerland;CHE
13.3537;1922;Aug;Switzerland;CHE
8.32695;1922;Sep;Switzerland;CHE
4.26412;1922;Oct;Switzerland;CHE
-0.2805;1922;Nov;Switzerland;CHE
-1.434;1922;Dec;Switzerland;CHE
-2.6954;1923;Jan;Switzerland;CHE
-0.0417;1923;Feb;Switzerland;CHE
1.91618;1923;Mar;Switzerland;CHE
4.37041;1923;Apr;Switzerland;CHE
8.83351;1923;May;Switzerland;CHE
8.76999;1923;Jun;Switzerland;CHE
15.9483;1923;Jul;Switzerland;CHE
14.6254;1923;Aug;Switzerland;CHE
10.3157;1923;Sep;Switzerland;CHE
8.11607;1923;Oct;Switzerland;CHE
1.3293;1923;Nov;Switzerland;CHE
-1.9899;1923;Dec;Switzerland;CHE
-3.8487;1924;Jan;Switzerland;CHE
-3.985;1924;Feb;Switzerland;CHE
0.70066;1924;Mar;Switzerland;CHE
4.71736;1924;Apr;Switzerland;CHE
10.1113;1924;May;Switzerland;CHE
11.9739;1924;Jun;Switzerland;CHE
13.8173;1924;Jul;Switzerland;CHE
10.7161;1924;Aug;Switzerland;CHE
10.819;1924;Sep;Switzerland;CHE
6.63281;1924;Oct;Switzerland;CHE
1.79393;1924;Nov;Switzerland;CHE
-0.9446;1924;Dec;Switzerland;CHE
-0.8694;1925;Jan;Switzerland;CHE
-0.0822;1925;Feb;Switzerland;CHE
-1.6438;1925;Mar;Switzerland;CHE
4.47732;1925;Apr;Switzerland;CHE
8.84505;1925;May;Switzerland;CHE
12.8449;1925;Jun;Switzerland;CHE
13.2585;1925;Jul;Switzerland;CHE
13.1688;1925;Aug;Switzerland;CHE
8.42025;1925;Sep;Switzerland;CHE
6.70148;1925;Oct;Switzerland;CHE
0.3829;1925;Nov;Switzerland;CHE
-2.1117;1925;Dec;Switzerland;CHE
-2.9155;1926;Jan;Switzerland;CHE
1.90378;1926;Feb;Switzerland;CHE
1.63925;1926;Mar;Switzerland;CHE
6.00299;1926;Apr;Switzerland;CHE
7.02564;1926;May;Switzerland;CHE
9.87129;1926;Jun;Switzerland;CHE
13.3256;1926;Jul;Switzerland;CHE
13.6521;1926;Aug;Switzerland;CHE
12.8154;1926;Sep;Switzerland;CHE
6.81423;1926;Oct;Switzerland;CHE
4.01545;1926;Nov;Switzerland;CHE
-2.5064;1926;Dec;Switzerland;CHE
-1.899;1927;Jan;Switzerland;CHE
-2.2619;1927;Feb;Switzerland;CHE
2.05197;1927;Mar;Switzerland;CHE
5.25718;1927;Apr;Switzerland;CHE
9.64014;1927;May;Switzerland;CHE
12.3604;1927;Jun;Switzerland;CHE
14.0846;1927;Jul;Switzerland;CHE
13.161;1927;Aug;Switzerland;CHE
10.714;1927;Sep;Switzerland;CHE
6.20751;1927;Oct;Switzerland;CHE
2.19351;1927;Nov;Switzerland;CHE
-1.9074;1927;Dec;Switzerland;CHE
-0.9703;1928;Jan;Switzerland;CHE
-0.0778;1928;Feb;Switzerland;CHE
1.46668;1928;Mar;Switzerland;CHE
4.90985;1928;Apr;Switzerland;CHE
6.67265;1928;May;Switzerland;CHE
12.4753;1928;Jun;Switzerland;CHE
17.3506;1928;Jul;Switzerland;CHE
15.1851;1928;Aug;Switzerland;CHE
10.6336;1928;Sep;Switzerland;CHE
6.10337;1928;Oct;Switzerland;CHE
2.8075;1928;Nov;Switzerland;CHE
-2.3298;1928;Dec;Switzerland;CHE
-6.343;1929;Jan;Switzerland;CHE
-7.1483;1929;Feb;Switzerland;CHE
1.04654;1929;Mar;Switzerland;CHE
2.58239;1929;Apr;Switzerland;CHE
9.44804;1929;May;Switzerland;CHE
12.9762;1929;Jun;Switzerland;CHE
15.0008;1929;Jul;Switzerland;CHE
13.7456;1929;Aug;Switzerland;CHE
13.4633;1929;Sep;Switzerland;CHE
6.9744;1929;Oct;Switzerland;CHE
2.16857;1929;Nov;Switzerland;CHE
0.7521;1929;Dec;Switzerland;CHE
-0.6044;1930;Jan;Switzerland;CHE
-2.4217;1930;Feb;Switzerland;CHE
2.04615;1930;Mar;Switzerland;CHE
5.13976;1930;Apr;Switzerland;CHE
7.5567;1930;May;Switzerland;CHE
14.6697;1930;Jun;Switzerland;CHE
12.7458;1930;Jul;Switzerland;CHE
13.1941;1930;Aug;Switzerland;CHE
11.218;1930;Sep;Switzerland;CHE
6.17481;1930;Oct;Switzerland;CHE
3.70659;1930;Nov;Switzerland;CHE
-1.1284;1930;Dec;Switzerland;CHE
-2.5548;1931;Jan;Switzerland;CHE
-3.4651;1931;Feb;Switzerland;CHE
-1.2409;1931;Mar;Switzerland;CHE
3.41557;1931;Apr;Switzerland;CHE
10.6149;1931;May;Switzerland;CHE
14.3894;1931;Jun;Switzerland;CHE
13.2846;1931;Jul;Switzerland;CHE
12.1619;1931;Aug;Switzerland;CHE
7.01741;1931;Sep;Switzerland;CHE
5.37598;1931;Oct;Switzerland;CHE
2.9581;1931;Nov;Switzerland;CHE
-2.828;1931;Dec;Switzerland;CHE
-1.4341;1932;Jan;Switzerland;CHE
-5.7301;1932;Feb;Switzerland;CHE
-1.0793;1932;Mar;Switzerland;CHE
3.21406;1932;Apr;Switzerland;CHE
7.93999;1932;May;Switzerland;CHE
11.1183;1932;Jun;Switzerland;CHE
13.0703;1932;Jul;Switzerland;CHE
15.9243;1932;Aug;Switzerland;CHE
13.5498;1932;Sep;Switzerland;CHE
6.07201;1932;Oct;Switzerland;CHE
2.39713;1932;Nov;Switzerland;CHE
-0.7066;1932;Dec;Switzerland;CHE
-4.5358;1933;Jan;Switzerland;CHE
-2.3693;1933;Feb;Switzerland;CHE
1.96611;1933;Mar;Switzerland;CHE
5.05077;1933;Apr;Switzerland;CHE
7.55309;1933;May;Switzerland;CHE
9.74144;1933;Jun;Switzerland;CHE
14.7788;1933;Jul;Switzerland;CHE
14.9676;1933;Aug;Switzerland;CHE
11.4332;1933;Sep;Switzerland;CHE
6.73464;1933;Oct;Switzerland;CHE
0.33617;1933;Nov;Switzerland;CHE
-5.3958;1933;Dec;Switzerland;CHE
-2.7989;1934;Jan;Switzerland;CHE
-2.2998;1934;Feb;Switzerland;CHE
1.07672;1934;Mar;Switzerland;CHE
6.80681;1934;Apr;Switzerland;CHE
10.6474;1934;May;Switzerland;CHE
12.4343;1934;Jun;Switzerland;CHE
15.1108;1934;Jul;Switzerland;CHE
12.6184;1934;Aug;Switzerland;CHE
12.3186;1934;Sep;Switzerland;CHE
6.19718;1934;Oct;Switzerland;CHE
0.7678;1934;Nov;Switzerland;CHE
1.58839;1934;Dec;Switzerland;CHE
-4.5574;1935;Jan;Switzerland;CHE
-1.065;1935;Feb;Switzerland;CHE
0.24659;1935;Mar;Switzerland;CHE
3.89151;1935;Apr;Switzerland;CHE
6.97652;1935;May;Switzerland;CHE
14.1548;1935;Jun;Switzerland;CHE
15.237;1935;Jul;Switzerland;CHE
13.1227;1935;Aug;Switzerland;CHE
11.3874;1935;Sep;Switzerland;CHE
6.36838;1935;Oct;Switzerland;CHE
2.74103;1935;Nov;Switzerland;CHE
-2.3709;1935;Dec;Switzerland;CHE
0.83732;1936;Jan;Switzerland;CHE
-1.5164;1936;Feb;Switzerland;CHE
2.79365;1936;Mar;Switzerland;CHE
4.03839;1936;Apr;Switzerland;CHE
9.21867;1936;May;Switzerland;CHE
11.834;1936;Jun;Switzerland;CHE
13.0899;1936;Jul;Switzerland;CHE
13.3716;1936;Aug;Switzerland;CHE
10.7548;1936;Sep;Switzerland;CHE
3.10523;1936;Oct;Switzerland;CHE
1.54542;1936;Nov;Switzerland;CHE
-0.7381;1936;Dec;Switzerland;CHE
-1.4145;1937;Jan;Switzerland;CHE
0.47488;1937;Feb;Switzerland;CHE
0.25776;1937;Mar;Switzerland;CHE
4.58654;1937;Apr;Switzerland;CHE
10.5344;1937;May;Switzerland;CHE
13.2649;1937;Jun;Switzerland;CHE
14.4244;1937;Jul;Switzerland;CHE
13.8032;1937;Aug;Switzerland;CHE
10.2473;1937;Sep;Switzerland;CHE
6.64063;1937;Oct;Switzerland;CHE
1.23;1937;Nov;Switzerland;CHE
-2.7284;1937;Dec;Switzerland;CHE
-2.2033;1938;Jan;Switzerland;CHE
-2.2015;1938;Feb;Switzerland;CHE
3.90047;1938;Mar;Switzerland;CHE
2.08367;1938;Apr;Switzerland;CHE
7.15194;1938;May;Switzerland;CHE
13.5504;1938;Jun;Switzerland;CHE
13.4833;1938;Jul;Switzerland;CHE
13.3425;1938;Aug;Switzerland;CHE
10.9496;1938;Sep;Switzerland;CHE
6.40202;1938;Oct;Switzerland;CHE
3.74548;1938;Nov;Switzerland;CHE
-3.3221;1938;Dec;Switzerland;CHE
-0.8883;1939;Jan;Switzerland;CHE
-0.9255;1939;Feb;Switzerland;CHE
-1.3931;1939;Mar;Switzerland;CHE
5.96029;1939;Apr;Switzerland;CHE
6.00283;1939;May;Switzerland;CHE
12.4689;1939;Jun;Switzerland;CHE
13.1255;1939;Jul;Switzerland;CHE
13.6784;1939;Aug;Switzerland;CHE
10.0244;1939;Sep;Switzerland;CHE
5.10383;1939;Oct;Switzerland;CHE
3.40551;1939;Nov;Switzerland;CHE
-2.8352;1939;Dec;Switzerland;CHE
-7.2492;1940;Jan;Switzerland;CHE
-2.6535;1940;Feb;Switzerland;CHE
0.94804;1940;Mar;Switzerland;CHE
4.97415;1940;Apr;Switzerland;CHE
8.60576;1940;May;Switzerland;CHE
11.6939;1940;Jun;Switzerland;CHE
12.5617;1940;Jul;Switzerland;CHE
12.3399;1940;Aug;Switzerland;CHE
10.8166;1940;Sep;Switzerland;CHE
5.93549;1940;Oct;Switzerland;CHE
2.57421;1940;Nov;Switzerland;CHE
-5.8006;1940;Dec;Switzerland;CHE
-5.0586;1941;Jan;Switzerland;CHE
-1.828;1941;Feb;Switzerland;CHE
1.72485;1941;Mar;Switzerland;CHE
3.18597;1941;Apr;Switzerland;CHE
5.50304;1941;May;Switzerland;CHE
12.5934;1941;Jun;Switzerland;CHE
14.7803;1941;Jul;Switzerland;CHE
12.3804;1941;Aug;Switzerland;CHE
10.0732;1941;Sep;Switzerland;CHE
5.21516;1941;Oct;Switzerland;CHE
0.67884;1941;Nov;Switzerland;CHE
-1.9717;1941;Dec;Switzerland;CHE
-7.2347;1942;Jan;Switzerland;CHE
-5.6973;1942;Feb;Switzerland;CHE
2.10397;1942;Mar;Switzerland;CHE
4.97602;1942;Apr;Switzerland;CHE
8.97176;1942;May;Switzerland;CHE
12.6079;1942;Jun;Switzerland;CHE
13.8978;1942;Jul;Switzerland;CHE
14.1411;1942;Aug;Switzerland;CHE
13.0488;1942;Sep;Switzerland;CHE
9.02034;1942;Oct;Switzerland;CHE
0.29664;1942;Nov;Switzerland;CHE
-0.7785;1942;Dec;Switzerland;CHE
-2.2862;1943;Jan;Switzerland;CHE
-0.0792;1943;Feb;Switzerland;CHE
3.19816;1943;Mar;Switzerland;CHE
6.43692;1943;Apr;Switzerland;CHE
9.88193;1943;May;Switzerland;CHE
11.6547;1943;Jun;Switzerland;CHE
14.4102;1943;Jul;Switzerland;CHE
15.733;1943;Aug;Switzerland;CHE
11.9571;1943;Sep;Switzerland;CHE
8.43526;1943;Oct;Switzerland;CHE
0.52608;1943;Nov;Switzerland;CHE
-0.8688;1943;Dec;Switzerland;CHE
-1.2093;1944;Jan;Switzerland;CHE
-4.0838;1944;Feb;Switzerland;CHE
-1.398;1944;Mar;Switzerland;CHE
6.42099;1944;Apr;Switzerland;CHE
8.89781;1944;May;Switzerland;CHE
11.3644;1944;Jun;Switzerland;CHE
13.8647;1944;Jul;Switzerland;CHE
16.7381;1944;Aug;Switzerland;CHE
10.3905;1944;Sep;Switzerland;CHE
5.35874;1944;Oct;Switzerland;CHE
1.12835;1944;Nov;Switzerland;CHE
-2.4584;1944;Dec;Switzerland;CHE
-7.4041;1945;Jan;Switzerland;CHE
0.36009;1945;Feb;Switzerland;CHE
3.08781;1945;Mar;Switzerland;CHE
6.8695;1945;Apr;Switzerland;CHE
11.1799;1945;May;Switzerland;CHE
14.423;1945;Jun;Switzerland;CHE
16.0455;1945;Jul;Switzerland;CHE
13.4238;1945;Aug;Switzerland;CHE
11.6771;1945;Sep;Switzerland;CHE
6.68745;1945;Oct;Switzerland;CHE
0.61056;1945;Nov;Switzerland;CHE
-0.9499;1945;Dec;Switzerland;CHE
-3.7595;1946;Jan;Switzerland;CHE
0.35794;1946;Feb;Switzerland;CHE
2.28613;1946;Mar;Switzerland;CHE
7.39787;1946;Apr;Switzerland;CHE
9.83264;1946;May;Switzerland;CHE
11.6633;1946;Jun;Switzerland;CHE
15.1044;1946;Jul;Switzerland;CHE
13.6408;1946;Aug;Switzerland;CHE
11.8539;1946;Sep;Switzerland;CHE
5.41324;1946;Oct;Switzerland;CHE
1.36185;1946;Nov;Switzerland;CHE
-3.4705;1946;Dec;Switzerland;CHE
-5.8262;1947;Jan;Switzerland;CHE
-4.3913;1947;Feb;Switzerland;CHE
1.77742;1947;Mar;Switzerland;CHE
7.48112;1947;Apr;Switzerland;CHE
11.1034;1947;May;Switzerland;CHE
14.4663;1947;Jun;Switzerland;CHE
16.2126;1947;Jul;Switzerland;CHE
16.4662;1947;Aug;Switzerland;CHE
13.473;1947;Sep;Switzerland;CHE
6.92242;1947;Oct;Switzerland;CHE
3.12575;1947;Nov;Switzerland;CHE
-1.4356;1947;Dec;Switzerland;CHE
0.28132;1948;Jan;Switzerland;CHE
-1.4052;1948;Feb;Switzerland;CHE
4.60671;1948;Mar;Switzerland;CHE
5.85015;1948;Apr;Switzerland;CHE
10.158;1948;May;Switzerland;CHE
11.7296;1948;Jun;Switzerland;CHE
11.8518;1948;Jul;Switzerland;CHE
13.5462;1948;Aug;Switzerland;CHE
11.0114;1948;Sep;Switzerland;CHE
7.2469;1948;Oct;Switzerland;CHE
